Year,Name,Frequency,Gender
1919,GREGORY,9,Male
1919,GRENVILLE,6,Male
1919,GUIDO,5,Male
1919,GUISEPPE,10,Male
1919,GUY,14,Male
1919,HAMILTON,5,Male
1919,HARLEY,8,Male
1919,HAROLD,599,Male
1919,HARRISON,7,Male
1919,HARRY,304,Male
1919,HARVEY,102,Male
1919,HARVIE,5,Male
1919,HECTOR,24,Male
1919,HENRI,19,Male
1919,HENRY,214,Male
1919,HERBERT,208,Male
1919,HERMAN,28,Male
1919,HILTON,9,Male
1919,HOMER,8,Male
1919,HORACE,29,Male
1919,HOWARD,229,Male
1919,HUBERT,32,Male
1919,HUGH,122,Male
1919,HUGHIE,6,Male
1919,IAN,18,Male
1919,IRA,10,Male
1919,IRVIN,11,Male
1919,IRVINE,5,Male
1919,IRVING,8,Male
1919,IRWIN,13,Male
1919,ISAAC,21,Male
1919,ISIDORE,8,Male
1919,ISRAEL,10,Male
1919,IVAN,53,Male
1919,J,1858,Male
1919,JACK,283,Male
1919,JACKIE,5,Male
1919,JACKSON,7,Male
1919,JACOB,26,Male
1919,JAKE,5,Male
1919,JAMES,1272,Male
1919,JEAN,79,Male
1919,JEROME,20,Male
1919,JESSE,10,Male
1919,JIM,6,Male
1919,JOE,15,Male
1919,JOHN,2407,Male
1919,JOSEPH,400,Male
1919,JOSEPHAT,8,Male
1919,JULIEN,6,Male
1919,KARL,20,Male
1919,KEITH,50,Male
1919,KENETH,7,Male
1919,KENNETH,406,Male
1919,LAURENCE,19,Male
1919,LAURENT,13,Male
1919,LAURIER,5,Male
1919,LAVERNE,6,Male
1919,LAWRENCE,160,Male
1919,LENARD,10,Male
1919,LEO,104,Male
1919,LEON,18,Male
1919,LEONARD,191,Male
1919,LEOPOLD,12,Male
1919,LEROY,11,Male
1919,LESLIE,91,Male
1919,LESTER,18,Male
1919,LEWIS,47,Male
1919,LINDSAY,5,Male
1919,LIONEL,33,Male
1919,LLOYD,365,Male
1919,LORNE,105,Male
1919,LOUIS,120,Male
1919,LOYD,38,Male
1919,LOYDE,8,Male
1919,LUCIEN,31,Male
1919,LUIGI,5,Male
1919,LYLE,25,Male
1919,LYMAN,6,Male
1919,M,11,Male
1919,MACK,9,Male
1919,MALCOLM,39,Male
1919,MARCEL,13,Male
1919,MARCUS,6,Male
1919,MARGARET,7,Male
1919,MARIE,5,Male
1919,MARIO,9,Male
1919,MARK,5,Male
1919,MARSHALL,8,Male
1919,MARTIN,46,Male
1919,MARVIN,10,Male
1919,MATTHEW,7,Male
1919,MAURICE,78,Male
1919,MAX,45,Male
1919,MAXWELL,17,Male
1919,MELVILLE,37,Male
1919,MELVIN,64,Male
1919,MERLE,5,Male
1919,MERRILL,6,Male
1919,MERVIN,17,Male
1919,MERVYN,11,Male
1919,MICHAEL,128,Male
1919,MICHEAL,6,Male
1919,MIKE,31,Male
1919,MILES,5,Male
1919,MILTON,45,Male
1919,MOISE,6,Male
1919,MORGAN,11,Male
1919,MORLEY,29,Male
1919,MORRIS,41,Male
1919,MURRAY,112,Male
1919,MURRY,7,Male
1919,NAPOLEON,11,Male
1919,NATHAN,11,Male
1919,NEIL,30,Male
1919,NELSON,34,Male
1919,NEWTON,7,Male
1919,NICHOLAS,26,Male
1919,NICK,8,Male
1919,NICKOLAS,5,Male
1919,NICOLA,6,Male
1919,NOBLE,6,Male
1919,NOEL,6,Male
1919,NORMA,5,Male
1919,NORMAN,361,Male
1919,NORRIS,6,Male
1919,OLIVER,27,Male
1919,OMAR,5,Male
1919,OMER,13,Male
1919,ORLAND,11,Male
1919,ORLANDO,8,Male
1919,ORMAND,6,Male
1919,ORMOND,5,Male
1919,ORVAL,25,Male
1919,ORVIL,6,Male
1919,ORVILLE,30,Male
1919,OSCAR,48,Male
1919,OSWALD,8,Male
1919,OTTO,12,Male
1919,OVILA,7,Male
1919,OWEN,7,Male
1919,PASQUALE,7,Male
1919,PATRICK,84,Male
1919,PAUL,123,Male
1919,PERCIVAL,13,Male
1919,PERCY,77,Male
1919,PETE,5,Male
1919,PETER,150,Male
1919,PHILIP,56,Male
1919,PHILIPPE,9,Male
1919,PHILLIP,19,Male
1919,PIERRE,7,Male
1919,PIETRO,5,Male
1919,RALPH,159,Male
1919,RANDOLPH,6,Male
1919,RAY,25,Male
1919,RAYMOND,161,Male
1919,REAL,7,Male
1919,REGINALD,103,Male
1919,REINO,10,Male
1919,RENE,24,Male
1919,REUBEN,12,Male
1919,REX,9,Male
1919,RICHARD,202,Male
1919,ROBERT,1062,Male
1919,RODERICK,8,Male
1919,RODNEY,7,Male
1919,RODOLPHE,7,Male
1919,ROGER,35,Male
1919,ROLAND,35,Male
1919,ROLLAND,14,Male
1919,ROMEO,20,Male
1919,RONALD,128,Male
1919,ROSARIO,7,Male
1919,ROSS,127,Male
1919,ROWLAND,5,Male
1919,ROY,254,Male
1919,ROYAL,9,Male
1919,RUPERT,5,Male
1919,RUSSEL,53,Male
1919,RUSSELL,125,Male
1919,SALVATORE,10,Male
1919,SAM,19,Male
1919,SAMUEL,120,Male
1919,SAUEL,5,Male
1919,SHERMAN,6,Male
1919,SHIRLEY,5,Male
1919,SIDNEY,64,Male
1919,SIMON,13,Male
1919,SOLOMON,9,Male
1919,STANISLAW,5,Male
1919,STANLEY,233,Male
1919,STEPHEN,43,Male
1919,STERLING,5,Male
1919,STEVE,14,Male
1919,STEVEN,6,Male
1919,STEWART,55,Male
1919,STUART,45,Male
1919,SYDNEY,46,Male
1919,SYLVESTER,7,Male
1919,SYLVIO,6,Male
1919,TEDDY,5,Male
1919,THEODORE,39,Male
1919,THOMAS,636,Male
1919,TIMOTHY,11,Male
1919,TOM,7,Male
1919,TONY,10,Male
1919,VERNE,5,Male
1919,VERNER,5,Male
1919,VERNON,64,Male
1919,VICTOR,182,Male
1919,VINCENT,61,Male
1919,VITO,6,Male
1919,WALLACE,53,Male
1919,WALTER,360,Male
1919,WARD,8,Male
1919,WARREN,18,Male
1919,WELLINGTON,12,Male
1919,WERNER,5,Male
1919,WESLEY,41,Male
1919,WILBERT,67,Male
1919,WILBUR,12,Male
1919,WILFORD,10,Male
1919,WILFRED,205,Male
1919,WILFRID,68,Male
1919,WILLARD,33,Male
1919,WILLIAM,2150,Male
1919,WILLIE,14,Male
1919,WILLIS,17,Male
1919,WILMER,10,Male
1919,WILSON,25,Male
1919,WINSTON,10,Male
1919,WLADYSLAW,5,Male
1919,WLLIAM,9,Male
1919,WOODROW,5,Male
1919,WRAY,5,Male
1920,AARON,6,Male
1920,ABRAHAM,26,Male
1920,ABRAM,6,Male
1920,ADAM,12,Male
1920,ADELARD,10,Male
1920,ADRIAN,5,Male
1920,ALAN,54,Male
1920,ALBERT,502,Male
1920,ALCIDE,5,Male
1920,ALDEN,8,Male
1920,ALEC,5,Male
1920,ALEX,28,Male
1920,ALEXANDER,236,Male
1920,ALFRED,260,Male
1920,ALLAN,149,Male
1920,ALLEN,83,Male
1920,ALMER,5,Male
1920,ALPHONSE,14,Male
1920,ALTON,5,Male
1920,ALVIN,78,Male
1920,AMBROSE,18,Male
1920,AMOS,7,Male
1920,ANDREW,93,Male
1920,ANGELO,11,Male
1920,ANGUS,32,Male
1920,ANTHONY,41,Male
1920,ANTOINE,7,Male
1920,ANTONIO,17,Male
1920,ANTONY,5,Male
1920,ARCHIBALD,47,Male
1920,ARCHIE,45,Male
1920,ARMAND,17,Male
1920,ARNOLD,90,Male
1920,ARTHUR,569,Male
1920,AUBREY,28,Male
1920,AUGUST,8,Male
1920,AUSTIN,20,Male
1920,BARRY,11,Male
1920,BASIL,26,Male
1920,BENJAMIN,41,Male
1920,BENNIE,7,Male
1920,BENNY,7,Male
1920,BERNARD,115,Male
1920,BERT,16,Male
1920,BERTRAM,28,Male
1920,BEVERLEY,8,Male
1920,BEVERLY,8,Male
1920,BILLIE,9,Male
1920,BILLY,11,Male
1920,BLAKE,10,Male
1920,BRIAN,7,Male
1920,BRUCE,130,Male
1920,BRUNO,8,Male
1920,BURTON,10,Male
1920,BYRON,5,Male
1920,CALVIN,13,Male
1920,CAMERON,11,Male
1920,CAMPBELL,5,Male
1920,CARL,97,Male
1920,CARLYLE,5,Male
1920,CARMAN,18,Male
1920,CARMEN,9,Male
1920,CECIL,149,Male
1920,CHARLES,785,Male
1920,CHARLIE,18,Male
1920,CHESTER,42,Male
1920,CHRISTOPHER,11,Male
1920,CLAIRE,6,Male
1920,CLARANCE,15,Male
1920,CLARE,17,Male
1920,CLARENCE,240,Male
1920,CLARK,10,Male
1920,CLARKE,5,Male
1920,CLAUDE,40,Male
1920,CLAYTON,56,Male
1920,CLEMENT,10,Male
1920,CLIFFORD,222,Male
1920,CLIFTON,13,Male
1920,CLINTON,13,Male
1920,CLYDE,7,Male
1920,COLIN,22,Male
1920,CONRAD,6,Male
1920,CORNELIUS,5,Male
1920,CYRIL,50,Male
1920,DALTON,15,Male
1920,DANIEL,88,Male
1920,DAVID,336,Male
1920,DEAN,5,Male
1920,DELBERT,21,Male
1920,DENIS,11,Male
1920,DENNIS,22,Male
1920,DEREK,5,Male
1920,DESMOND,12,Male
1920,DOMINIC,9,Male
1920,DONALD,774,Male
1920,DONAT,6,Male
1920,DOUGLAS,372,Male
1920,DOUGLASS,5,Male
1920,DUDLEY,5,Male
1920,DUNCAN,35,Male
1920,EARL,228,Male
1920,EARLE,24,Male
1920,EARNEST,28,Male
1920,EDDIE,6,Male
1920,EDGAR,68,Male
1920,EDMOND,16,Male
1920,EDMUND,49,Male
1920,EDOUARD,6,Male
1920,EDWARD,558,Male
1920,EDWIN,130,Male
1920,ELDEN,5,Male
1920,ELDON,20,Male
1920,ELGIN,13,Male
1920,ELI,7,Male
1920,ELIE,6,Male
1920,ELLIS,10,Male
1920,ELLWOOD,7,Male
1920,ELMER,86,Male
1920,ELMO,6,Male
1920,ELROY,6,Male
1920,ELTON,7,Male
1920,ELWOOD,20,Male
1920,EMERSON,14,Male
1920,EMIL,6,Male
1920,EMILE,7,Male
1920,ERIC,92,Male
1920,ERNEST,285,Male
1920,EUGENE,74,Male
1920,EVAN,9,Male
1920,EVERETT,30,Male
1920,EWART,9,Male
1920,FELIX,12,Male
1920,FERDINAND,9,Male
1920,FERNAND,10,Male
1920,FLOYD,40,Male
1920,FORD,5,Male
1920,FRANCES,25,Male
1920,FRANCESCO,7,Male
1920,FRANCIS,341,Male
1920,FRANK,283,Male
1920,FRANKLIN,48,Male
1920,FRED,40,Male
1920,FREDERIC,16,Male
1920,FREDERICK,497,Male
1920,FREDRICK,59,Male
1920,FREEMAN,5,Male
1920,GABRIEL,5,Male
1920,GARFIELD,14,Male
1920,GARNET,53,Male
1920,GARNETT,5,Male
1920,GEOFFREY,16,Male
1920,GEOGE,5,Male
1920,GEORGE,1337,Male
1920,GERALD,232,Male
1920,GERARD,29,Male
1920,GILBERT,58,Male
1920,GLEN,49,Male
1920,GLENN,19,Male
1920,GORDEN,7,Male
1920,GORDON,637,Male
1920,GRAHAM,14,Male
1920,GRANT,28,Male
1920,GREGORY,8,Male
1920,GUISEPPE,9,Male
1920,GUY,6,Male
1920,HARLEY,14,Male
1920,HAROLD,662,Male
1920,HARRIS,7,Male
1920,HARRISON,5,Male
1920,HARRY,342,Male
1920,HARTLEY,7,Male
1920,HARVEY,126,Male
1920,HECTOR,27,Male
1920,HENRI,11,Male
1920,HENRY,253,Male
1920,HERBERT,230,Male
1920,HERMAN,21,Male
1920,HILLIARD,5,Male
1920,HILTON,7,Male
1920,HOMER,17,Male
1920,HORACE,33,Male
1920,HOWARD,261,Male
1920,HUBERT,27,Male
1920,HUGH,127,Male
1920,HYMAN,5,Male
1920,IAN,26,Male
1920,IRA,12,Male
1920,IRVIN,9,Male
1920,IRVINE,11,Male
1920,IRVING,13,Male
1920,IRWIN,17,Male
1920,ISAAC,9,Male
1920,ISADORE,12,Male
1920,ISRAEL,9,Male
1920,IVA,5,Male
1920,IVAN,65,Male
1920,J,2086,Male
1920,JACK,345,Male
1920,JACKIE,6,Male
1920,JACOB,25,Male
1920,JACQUES,10,Male
1920,JAMES,1412,Male
1920,JEAN,73,Male
1920,JEREMIAH,5,Male
1920,JEROME,17,Male
1920,JESSE,11,Male
1920,JOE,26,Male
1920,JOHN,2789,Male
1920,JONATHAN,6,Male
1920,JOSEPH,425,Male
1920,JOSEPHAT,5,Male
1920,JULIAN,6,Male
1920,JULIEN,6,Male
1920,JULIUS,11,Male
1920,JUSTIN,6,Male
1920,KARL,15,Male
1920,KEITH,79,Male
1920,KENETH,6,Male
1920,KENNETH,520,Male
1920,LARRY,5,Male
1920,LAURENCE,26,Male
1920,LAURENT,6,Male
1920,LAURIER,7,Male
1920,LAVERNE,11,Male
1920,LAWERENCE,5,Male
1920,LAWRENCE,179,Male
1920,LEE,7,Male
1920,LENARD,19,Male
1920,LENORD,5,Male
1920,LEO,134,Male
1920,LEON,20,Male
1920,LEONARD,205,Male
1920,LEOPOLD,10,Male
1920,LEROY,16,Male
1920,LESLEY,5,Male
1920,LESLIE,124,Male
1920,LESTER,14,Male
1920,LEWIS,51,Male
1920,LIONEL,43,Male
1920,LLOYD,326,Male
1920,LORN,6,Male
1920,LORNE,145,Male
1920,LOUIS,124,Male
1920,LOYD,38,Male
1920,LUCIEN,25,Male
1920,LUIGI,12,Male
1920,LUKE,5,Male
1920,LYALL,5,Male
1920,LYLE,30,Male
1920,M,33,Male
1920,MALCOLM,44,Male
1920,MANLEY,5,Male
1920,MARCEL,7,Male
1920,MARGARET,7,Male
1920,MARIO,7,Male
1920,MARK,17,Male
1920,MARSHALL,9,Male
1920,MARTIN,39,Male
1920,MARVIN,20,Male
1920,MARY,5,Male
1920,MATHEW,5,Male
1920,MATTHEW,14,Male
1920,MAURICE,85,Male
1920,MAX,33,Male
1920,MAXWELL,17,Male
1920,MAYNARD,6,Male
1920,MELBOURNE,6,Male
1920,MELVILLE,52,Male
1920,MELVIN,60,Male
1920,MERLE,5,Male
1920,MERRILL,5,Male
1920,MERTON,5,Male
1920,MERVIN,35,Male
1920,MERVYN,20,Male
1920,MICHAEL,129,Male
1920,MICHEAL,6,Male
1920,MICHELE,7,Male
1920,MIKE,22,Male
1920,MILES,5,Male
1920,MILFORD,7,Male
1920,MILFRED,5,Male
1920,MILTON,60,Male
1920,MOISE,6,Male
1920,MORGAN,7,Male
1920,MORLEY,39,Male
1920,MORRIS,46,Male
1920,MOSES,5,Male
1920,MURRAY,110,Male
1920,MURRY,9,Male
1920,MURVIN,5,Male
1920,MYER,6,Male
1920,NAPOLEON,8,Male
1920,NATHAN,11,Male
1920,NEAL,6,Male
1920,NEIL,42,Male
1920,NELSON,47,Male
1920,NICHOLAS,27,Male
1920,NICK,8,Male
1920,NOAH,5,Male
1920,NOEL,12,Male
1920,NORMAN,408,Male
1920,NORVAL,12,Male
1920,OLIVER,32,Male
1920,OMER,14,Male
1920,ORLAND,7,Male
1920,ORVAL,35,Male
1920,ORVIL,6,Male
1920,ORVILLE,29,Male
1920,OSCAR,39,Male
1920,OSWALD,11,Male
1920,OWEN,24,Male
1920,PASQUALE,6,Male
1920,PATRICK,89,Male
1920,PAUL,139,Male
1920,PERCIVAL,13,Male
1920,PERCY,90,Male
1920,PETE,8,Male
1920,PETER,141,Male
1920,PETRO,5,Male
1920,PHILIP,79,Male
1920,PHILLIP,14,Male
1920,RAE,7,Male
1920,RALPH,170,Male
1920,RAOUL,7,Male
1920,RAPHAEL,5,Male
1920,RAY,40,Male
1920,RAYMOND,208,Male
1920,REGINALD,131,Male
1920,RENE,29,Male
1920,REUBEN,15,Male
1920,REX,5,Male
1920,RICHARD,224,Male
1920,ROBERT,1352,Male
1920,ROCCO,9,Male
1920,RODERICK,17,Male
1920,RODNEY,5,Male
1920,RODOLPHE,5,Male
1920,ROGER,34,Male
1920,ROLAND,36,Male
1920,ROLLAND,9,Male
1920,ROMEO,15,Male
1920,RONALD,183,Male
1920,ROSS,97,Male
1920,ROY,333,Male
1920,ROYAL,6,Male
1920,ROYCE,6,Male
1920,RUPERT,6,Male
1920,RUSSEL,49,Male
1920,RUSSELL,162,Male
1920,SALVATORE,13,Male
1920,SAM,19,Male
1920,SAMUEL,125,Male
1920,SANFORD,5,Male
1920,SCOTT,6,Male
1920,SHERWOOD,5,Male
1920,SHIRLEY,5,Male
1920,SIDNEY,74,Male
1920,SIMON,11,Male
1920,SOLLY,5,Male
1920,SOLOMON,10,Male
1920,STANLEY,286,Male
1920,STANLY,5,Male
1920,STEPHEN,56,Male
1920,STERLING,6,Male
1920,STEVE,16,Male
1920,STEVEN,7,Male
1920,STEWART,72,Male
1920,STUART,45,Male
1920,SYDNEY,51,Male
1920,TERENCE,6,Male
1920,TERRENCE,6,Male
1920,THEODORE,38,Male
1920,THOMAS,707,Male
1920,TIMOTHY,8,Male
1920,TOM,8,Male
1920,TONY,10,Male
1920,UMBERTO,5,Male
1920,URBAN,5,Male
1920,VERNE,5,Male
1920,VERNON,80,Male
1920,VICTOR,128,Male
1920,VINCENT,66,Male
1920,VINCENZO,12,Male
1920,WALLACE,76,Male
1920,WALTER,394,Male
1920,WARD,6,Male
1920,WARREN,20,Male
1920,WASYL,5,Male
1920,WELDON,6,Male
1920,WELLINGTON,9,Male
1920,WESLEY,42,Male
1920,WILBERT,64,Male
1920,WILBUR,15,Male
1920,WILFORD,17,Male
1920,WILFRED,217,Male
1920,WILFRID,51,Male
1920,WILLARD,21,Male
1920,WILLIA,5,Male
1920,WILLIAM,2517,Male
1920,WILLIE,14,Male
1920,WILLIS,22,Male
1920,WILMER,12,Male
1920,WILSON,13,Male
1920,WLLIAM,8,Male
1920,WRAY,9,Male
1921,ABRAHAM,32,Male
1921,ADAM,14,Male
1921,ADELARD,8,Male
1921,ADOLPH,5,Male
1921,ADRIAN,10,Male
1921,ADRIEN,5,Male
1921,AIME,9,Male
1921,ALAN,48,Male
1921,ALBERT,518,Male
1921,ALBERTO,6,Male
1921,ALCIDE,5,Male
1921,ALDO,8,Male
1921,ALEC,5,Male
1921,ALEX,17,Male
1921,ALEXANDER,193,Male
1921,ALFRED,266,Male
1921,ALFREDO,5,Male
1921,ALLAN,174,Male
1921,ALLEN,94,Male
1921,ALPHONSE,19,Male
1921,ALTON,7,Male
1921,ALVIN,89,Male
1921,AMBROSE,11,Male
1921,AMOS,5,Male
1921,ANDRE,6,Male
1921,ANDREW,126,Male
1921,ANGELO,10,Male
1921,ANGUS,47,Male
1921,ANTHONY,48,Male
1921,ANTOINE,16,Male
1921,ANTONIO,23,Male
1921,ARCHIBALD,51,Male
1921,ARCHIE,40,Male
1921,ARMAND,19,Male
1921,ARMANDO,7,Male
1921,ARNOLD,82,Male
1921,ARNOTT,5,Male
1921,ARTHUR,516,Male
1921,AUBREY,20,Male
1921,AUGUST,6,Male
1921,AUSTIN,25,Male
1921,BARRY,7,Male
1921,BASIL,31,Male
1921,BENEDICT,6,Male
1921,BENJAMIN,28,Male
1921,BENNY,6,Male
1921,BERNARD,139,Male
1921,BERT,18,Male
1921,BERTRAM,28,Male
1921,BEVERLEY,10,Male
1921,BEVERLY,13,Male
1921,BILL,7,Male
1921,BILLIE,8,Male
1921,BILLY,9,Male
1921,BOYD,5,Male
1921,BRIAN,5,Male
1921,BRUCE,141,Male
1921,BRUNO,9,Male
1921,BRYCE,5,Male
1921,BURTON,20,Male
1921,BYRON,7,Male
1921,CALVIN,27,Male
1921,CAMERON,24,Male
1921,CAMPBELL,10,Male
1921,CARL,109,Male
1921,CARLTON,5,Male
1921,CARMAN,15,Male
1921,CARMEN,14,Male
1921,CARSON,6,Male
1921,CECIL,158,Male
1921,CHARLES,828,Male
1921,CHARLIE,17,Male
1921,CHESTER,27,Male
1921,CHRISTOPHER,15,Male
1921,CLAIR,5,Male
1921,CLAIRE,7,Male
1921,CLARANCE,11,Male
1921,CLARE,17,Male
1921,CLARENCE,223,Male
1921,CLAUD,7,Male
1921,CLAUDE,41,Male
1921,CLAYTON,53,Male
1921,CLEMENT,8,Male
1921,CLIFFORD,239,Male
1921,CLIFTON,13,Male
1921,CLINTON,14,Male
1921,CLYDE,13,Male
1921,COLIN,23,Male
1921,CONRAD,5,Male
1921,CORNELIUS,10,Male
1921,CRAWFORD,6,Male
1921,CURTIS,7,Male
1921,CYRIL,54,Male
1921,DALTON,21,Male
1921,DAN,6,Male
1921,DANIEL,84,Male
1921,DARCY,5,Male
1921,DAVID,347,Male
1921,DEAN,9,Male
1921,DELBERT,20,Male
1921,DELMAR,7,Male
1921,DELMER,12,Male
1921,DENIS,8,Male
1921,DENNIS,31,Male
1921,DESMOND,12,Male
1921,DINO,5,Male
1921,DOMINIC,9,Male
1921,DON,6,Male
1921,DONALD,824,Male
1921,DONAT,11,Male
1921,DOROTHY,7,Male
1921,DOUGLAS,427,Male
1921,DOUGLASS,6,Male
1921,DUDLEY,7,Male
1921,DUNCAN,32,Male
1921,EARL,236,Male
1921,EARLE,18,Male
1921,EARNEST,31,Male
1921,EDDIE,9,Male
1921,EDGAR,79,Male
1921,EDMOND,21,Male
1921,EDMUND,33,Male
1921,EDOUARD,5,Male
1921,EDWARD,532,Male
1921,EDWIN,114,Male
1921,ELDEN,5,Male
1921,ELDON,20,Male
1921,ELGIN,8,Male
1921,ELLARD,8,Male
1921,ELLIOTT,8,Male
1921,ELLIS,5,Male
1921,ELLWOOD,17,Male
1921,ELMER,109,Male
1921,ELMORE,6,Male
1921,ELTON,5,Male
1921,ELVIN,10,Male
1921,ELWIN,9,Male
1921,ELWOOD,22,Male
1921,EMERSON,24,Male
1921,EMERY,8,Male
1921,EMIL,5,Male
1921,EMILE,14,Male
1921,ENRICO,5,Male
1921,ERIC,77,Male
1921,ERNEST,297,Male
1921,ERNIE,5,Male
1921,ERVIN,5,Male
1921,EUGENE,58,Male
1921,EVAN,12,Male
1921,EVERETT,27,Male
1921,EWEN,5,Male
1921,FELIX,17,Male
1921,FERGUS,5,Male
1921,FERNAND,13,Male
1921,FLOYD,37,Male
1921,FORBES,6,Male
1921,FRANCES,17,Male
1921,FRANCIS,355,Male
1921,FRANCOIS,7,Male
1921,FRANK,285,Male
1921,FRANKLIN,38,Male
1921,FRASER,5,Male
1921,FRED,61,Male
1921,FREDERIC,13,Male
1921,FREDERICK,431,Male
1921,FREDRICK,67,Male
1921,FREEMAN,8,Male
1921,GABRIEL,6,Male
1921,GARFIELD,8,Male
1921,GARLAND,6,Male
1921,GARNET,50,Male
1921,GEOFFREY,12,Male
1921,GEORGE,1248,Male
1921,GEORGES,8,Male
1921,GERALD,270,Male
1921,GERARD,36,Male
1921,GILBERT,57,Male
1921,GINO,8,Male
1921,GIOVANNI,10,Male
1921,GIRARD,6,Male
1921,GLEN,54,Male
1921,GLENN,16,Male
1921,GLENWOOD,7,Male
1921,GODFREY,5,Male
1921,GORDEN,15,Male
1921,GORDON,620,Male
1921,GRAHAM,11,Male
1921,GRANT,39,Male
1921,GREGORY,6,Male
1921,GRENVILLE,11,Male
1921,GUIDO,5,Male
1921,GUISEPPE,8,Male
1921,GUY,11,Male
1921,HARLEY,9,Male
1921,HAROLD,683,Male
1921,HARRISON,8,Male
1921,HARRY,337,Male
1921,HARVEY,121,Male
1921,HECTOR,28,Male
1921,HENRI,21,Male
1921,HENRY,239,Male
1921,HERBERT,237,Male
1921,HERMAN,25,Male
1921,HILLIARD,7,Male
1921,HILTON,7,Male
1921,HIRAM,8,Male
1921,HOMER,10,Male
1921,HORACE,38,Male
1921,HOWARD,251,Male
1921,HUBERT,40,Male
1921,HUGH,134,Male
1921,HYMAN,9,Male
1921,IAN,25,Male
1921,IRA,9,Male
1921,IRVIN,15,Male
1921,IRVINE,6,Male
1921,IRVING,18,Male
1921,IRWIN,17,Male
1921,ISAAC,19,Male
1921,ISADORE,10,Male
1921,ISRAEL,9,Male
1921,IVAN,83,Male
1921,IVOR,8,Male
1921,J,936,Male
1921,JACK,332,Male
1921,JACKIE,7,Male
1921,JACOB,27,Male
1921,JAMES,1375,Male
1921,JEAN,104,Male
1921,JEROME,18,Male
1921,JESSE,7,Male
1921,JOE,23,Male
1921,JOHN,2705,Male
1921,JOSEH,13,Male
1921,JOSEPH,1899,Male
1921,JULES,7,Male
1921,JULIAN,9,Male
1921,JULIEN,6,Male
1921,JULIUS,11,Male
1921,KARL,16,Male
1921,KEITH,61,Male
1921,KENETH,7,Male
1921,KENNETH,548,Male
1921,LAURENCE,25,Male
1921,LAVERN,5,Male
1921,LAVERNE,7,Male
1921,LAWRENCE,184,Male
1921,LEE,9,Male
1921,LELAND,6,Male
1921,LENARD,14,Male
1921,LENNARD,6,Male
1921,LEO,127,Male
1921,LEON,34,Male
1921,LEONARD,213,Male
1921,LEOPOLD,8,Male
1921,LEROY,14,Male
1921,LESLIE,115,Male
1921,LESTER,20,Male
1921,LEVI,6,Male
1921,LEWIS,61,Male
1921,LINDSAY,8,Male
1921,LIONEL,44,Male
1921,LLOYD,324,Male
1921,LORENZO,6,Male
1921,LORNE,151,Male
1921,LOUIE,7,Male
1921,LOUIS,141,Male
1921,LOYD,34,Male
1921,LUCIEN,22,Male
1921,LUIGI,15,Male
1921,LYLE,30,Male
1921,M,7,Male
1921,MAC,5,Male
1921,MACK,5,Male
1921,MALCOLM,44,Male
1921,MALCOM,6,Male
1921,MANLEY,5,Male
1921,MANLY,5,Male
1921,MANUEL,5,Male
1921,MARCEL,15,Male
1921,MARIE,5,Male
1921,MARIO,14,Male
1921,MARION,5,Male
1921,MARK,10,Male
1921,MARSHALL,12,Male
1921,MARTIN,50,Male
1921,MARVIN,19,Male
1921,MARWOOD,5,Male
1921,MARY,8,Male
1921,MATHEW,11,Male
1921,MATTHEW,14,Male
1921,MAURICE,89,Male
1921,MAX,44,Male
1921,MAXWELL,16,Male
1921,MAYNARD,8,Male
1921,MELVILLE,44,Male
1921,MELVIN,61,Male
1921,MERVIN,26,Male
1921,MERVYN,17,Male
1921,MICHAEL,158,Male
1921,MICHEL,5,Male
1921,MICHELE,6,Male
1921,MIKE,29,Male
1921,MILFORD,6,Male
1921,MILTON,45,Male
1921,MITCHELL,5,Male
1921,MORGAN,7,Male
1921,MORLEY,38,Male
1921,MORRIS,54,Male
1921,MORTON,6,Male
1921,MOSES,12,Male
1921,MURRAY,126,Male
1921,MURRY,12,Male
1921,NAPOLEON,7,Male
1921,NATHAN,10,Male
1921,NATHANIEL,5,Male
1921,NEIL,36,Male
1921,NELSON,38,Male
1921,NEVILLE,5,Male
1921,NEWTON,8,Male
1921,NICHOLAS,40,Male
1921,NICK,8,Male
1921,NOEL,12,Male
1921,NORBERT,5,Male
1921,NORMA,5,Male
1921,NORMAN,455,Male
1921,OLIVER,32,Male
1921,OMER,12,Male
1921,ORLAND,7,Male
1921,ORLANDO,5,Male
1921,ORVAL,27,Male
1921,ORVIL,8,Male
1921,ORVILLE,29,Male
1921,OSBORNE,7,Male
1921,OSCAR,49,Male
1921,OSWALD,5,Male
1921,OTTO,8,Male
1921,OVILA,7,Male
1921,OWEN,12,Male
1921,PATRICK,106,Male
1921,PAUL,134,Male
1921,PERCIVAL,17,Male
1921,PERCY,75,Male
1921,PETE,7,Male
1921,PETER,175,Male
1921,PHILIP,91,Male
1921,PHILIPPE,5,Male
1921,PHILLIP,17,Male
1921,PIERRE,12,Male
1921,PIETRO,9,Male
1921,RAE,5,Male
1921,RALPH,165,Male
1921,RANDOLPH,5,Male
1921,RAOUL,7,Male
1921,RAY,37,Male
1921,RAYMOND,248,Male
1921,REAL,10,Male
1921,REGINALD,115,Male
1921,RENE,23,Male
1921,REUBEN,7,Male
1921,REX,8,Male
1921,RICHARD,233,Male
1921,ROBERT,1386,Male
1921,ROBET,5,Male
1921,ROCCO,9,Male
1921,RODERICK,13,Male
1921,RODNEY,7,Male
